id,學校,資料網址,縣市,鄉鎮市區,公私立,住址,電話,核定人數,營運狀態,處分日期,裁處文號,違反之規定,負責人/行為人,處分內容,處分依據
dwAxADcAWABoAHQASQBEADMAcQBSAEsAcgBMAEkAUQB3AGcAdABTAFAAVQBLADUAZwBrAHEAOAA1AGEANAA4AFoAeQBIAHQAbQBzADEASABkADQAagBpADgAVgAxAGMAQQBZADgAdwB6AFgAYgBIAHIAMwBnAFEAVABoAHAAawA5AHUAMwB4AEcAQgBPAEIAbgB6AGgANABVAHkAcQBNAFcAWgBzAFoAWQBOADIAOABtADIANgA3AG0AMgBGAGEANQBvAEoAZwBtAHcAbABzAHEAbAA0AD0A,屏東縣私立小哈佛幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=dwAxADcAWABoAHQASQBEADMAcQBSAEsAcgBMAEkAUQB3AGcAdABTAFAAVQBLADUAZwBrAHEAOAA1AGEANAA4AFoAeQBIAHQAbQBzADEASABkADQAagBpADgAVgAxAGMAQQBZADgAdwB6AFgAYgBIAHIAMwBnAFEAVABoAHAAawA5AHUAMwB4AEcAQgBPAEIAbgB6AGgANABVAHkAcQBNAFcAWgBzAFoAWQBOADIAOABtADIANgA3AG0AMgBGAGEANQBvAEoAZwBtAHcAbABzAHEAbAA0AD0A,屏東縣,屏東市,私立,[900]自立南路71號,(08)7552393,138,正常,2020/04/28,屏府教前字第10914571200號,第49條(107/6/27修正公布),負責人：陳國梁,"罰鍰：6,000元",第26條第2項
dwAxADcAWABoAHQASQBEADMAcQBSAEsAcgBMAEkAUQB3AGcAdABTAFAAVQBLADUAZwBrAHEAOAA1AGEANAA4AFoAeQBIAHQAbQBzADEASABkADQAagBpADgAVgAxAGMAQQBZADgAdwB6AFgAYgBIAHIAMwBnAFEAVABoAHAAawA5AHUAMwB4AEcAQgBPAEIAbgB6AGgANABVAHkAcQBNAFcAWgBzAFoAWQBEAFoATQBhAGwAVAA1AG4AWgBaADkAZQBDADkAVABRAHgAbwB6AEIARQBVAD0A,屏東縣私立柏克萊幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=dwAxADcAWABoAHQASQBEADMAcQBSAEsAcgBMAEkAUQB3AGcAdABTAFAAVQBLADUAZwBrAHEAOAA1AGEANAA4AFoAeQBIAHQAbQBzADEASABkADQAagBpADgAVgAxAGMAQQBZADgAdwB6AFgAYgBIAHIAMwBnAFEAVABoAHAAawA5AHUAMwB4AEcAQgBPAEIAbgB6AGgANABVAHkAcQBNAFcAWgBzAFoAWQBEAFoATQBhAGwAVAA1AG4AWgBaADkAZQBDADkAVABRAHgAbwB6AEIARQBVAD0A,屏東縣,屏東市,私立,[900]古松巷221號,(08)7664489,120,正常,2020/09/23,屏府教前字第10945280200號,第49條(107/6/27修正公布),負責人：鄭豐甫,"罰鍰：6,000元",第26條第2項
dwAxADcAWABoAHQASQBEADMAcQBSAEsAcgBMAEkAUQB3AGcAdABTAFAAVQBLADUAZwBrAHEAOAA1AGEANAA4AFoAeQBIAHQAbQBzADEASABkADQAagBpADgAVgAxAGMAQQBZADgAdwB6AFgAYgBIAHIAMwBnAFEAVABoAHAAawA5AHUAMwB4AEcAQgBPAEIAbgB6AGgANABVAHkAcQBNAFcAWgBzAFoAWQBEAGcAMQBnAFIASABnAEQAZABMAGsAUgA0AFEAQwBOAEsARwBRAG8AcgBBAD0A,屏東縣私立超越幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=dwAxADcAWABoAHQASQBEADMAcQBSAEsAcgBMAEkAUQB3AGcAdABTAFAAVQBLADUAZwBrAHEAOAA1AGEANAA4AFoAeQBIAHQAbQBzADEASABkADQAagBpADgAVgAxAGMAQQBZADgAdwB6AFgAYgBIAHIAMwBnAFEAVABoAHAAawA5AHUAMwB4AEcAQgBPAEIAbgB6AGgANABVAHkAcQBNAFcAWgBzAFoAWQBEAGcAMQBnAFIASABnAEQAZABMAGsAUgA0AFEAQwBOAEsARwBRAG8AcgBBAD0A,屏東縣,屏東市,私立,[900]民勇路18號,(08)7238292,57,正常,2020/09/23,屏府教前字第10945701100號,第49條(107/6/27修正公布),負責人：黃振酆,"罰鍰：6,000元",第26條第2項
dwAxADcAWABoAHQASQBEADMAcQBSAEsAcgBMAEkAUQB3AGcAdABTAFAAVQBLADUAZwBrAHEAOAA1AGEANAA4AFoAeQBIAHQAbQBzADEASABkADQAagBpADgAVgAxAGMAQQBZADgAdwB6AFgAYgBIAHIAMwBnAFEAVABoAHAAawA5AHUAMwB4AEcAQgBPAEIAbgB6AGgANABVAHkAcQBNAFcAWgBzAFoAWQBMADMASgA4AFkARQBzAG4AYwBXAFQAbAB3AEoAVgBCAGoAagBDAGYALwBZAD0A,屏東縣私立上以唐幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=dwAxADcAWABoAHQASQBEADMAcQBSAEsAcgBMAEkAUQB3AGcAdABTAFAAVQBLADUAZwBrAHEAOAA1AGEANAA4AFoAeQBIAHQAbQBzADEASABkADQAagBpADgAVgAxAGMAQQBZADgAdwB6AFgAYgBIAHIAMwBnAFEAVABoAHAAawA5AHUAMwB4AEcAQgBPAEIAbgB6AGgANABVAHkAcQBNAFcAWgBzAFoAWQBMADMASgA4AFkARQBzAG4AYwBXAFQAbAB3AEoAVgBCAGoAagBDAGYALwBZAD0A,屏東縣,屏東市,私立,[900]武愛街88巷4號,(08)7534757#12,150,正常,2020/01/21,屏府教前字第10902048600號,第49條(107/6/27修正公布),負責人：蘇振緒,"罰鍰：6,000元",第26條第3項
dwAxADcAWABoAHQASQBEADMAcQBSAEsAcgBMAEkAUQB3AGcAdABTAFAAVQBLADUAZwBrAHEAOAA1AGEANAA4AFoAeQBIAHQAbQBzADEASABkADQAagBpADgAVgAxAGMAQQBZADgAdwB6AFgAYgBIAHIAMwBnAFEAVABoAHAAawA5AHUAMwB4AEcAQgBPAEIAbgB6AGgANABVAHkAcQBNAFcAWgBzAFoAWQBOAGQAMwBXAEEAOABMAEgAZwB3AHIANQB0ADQANABEADUAbQBpAFoASgBjAD0A,屏東縣私立常春藤幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=dwAxADcAWABoAHQASQBEADMAcQBSAEsAcgBMAEkAUQB3AGcAdABTAFAAVQBLADUAZwBrAHEAOAA1AGEANAA4AFoAeQBIAHQAbQBzADEASABkADQAagBpADgAVgAxAGMAQQBZADgAdwB6AFgAYgBIAHIAMwBnAFEAVABoAHAAawA5AHUAMwB4AEcAQgBPAEIAbgB6AGgANABVAHkAcQBNAFcAWgBzAFoAWQBOAGQAMwBXAEEAOABMAEgAZwB3AHIANQB0ADQANABEADUAbQBpAFoASgBjAD0A,屏東縣,屏東市,私立,[900]華正路220號,(08)7373673,210,正常,2020/04/28,屏府教前字第10914571200號,第49條(107/6/27修正公布),負責人：朱玉瑜,"罰鍰：6,000元",第26條第2項
dwAxADcAWABoAHQASQBEADMAcQBSAEsAcgBMAEkAUQB3AGcAdABTAFAAVQBLADUAZwBrAHEAOAA1AGEANAA4AFoAeQBIAHQAbQBzADEASABkADQAagBpADgAVgAxAGMAQQBZADgAdwB6AFgAYgBIAHIAMwBnAFEAVABoAHAAawA5AHUAMwB4AEcAQgBPAEIAbgB6AGgANABVAHkAcQBNAFcAWgBzAFoAWQBHAGsAdQB5AGEAYgA1AFgASwBwADEARgBEAEoATQBNAGQAaQA0AEkAUQBJAD0A,屏東縣私立培華幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=dwAxADcAWABoAHQASQBEADMAcQBSAEsAcgBMAEkAUQB3AGcAdABTAFAAVQBLADUAZwBrAHEAOAA1AGEANAA4AFoAeQBIAHQAbQBzADEASABkADQAagBpADgAVgAxAGMAQQBZADgAdwB6AFgAYgBIAHIAMwBnAFEAVABoAHAAawA5AHUAMwB4AEcAQgBPAEIAbgB6AGgANABVAHkAcQBNAFcAWgBzAFoAWQBHAGsAdQB5AGEAYgA1AFgASwBwADEARgBEAEoATQBNAGQAaQA0AEkAUQBJAD0A,屏東縣,屏東市,私立,[900]龍華路146巷6號,(08)7561880,130,正常,2020/03/12,屏府教前字第10908182200號,第49條(107/6/27修正公布),負責人：林培棟,"罰鍰：6,000元",第26條第2項
dwAxADcAWABoAHQASQBEADMAcQBSAEsAcgBMAEkAUQB3AGcAdABTAFAAVQBLADUAZwBrAHEAOAA1AGEANAA4AFoAeQBIAHQAbQBzADEASABkADQAagBpADgAVgAxAGMAQQBZADgAdwB6AFgAYgBIAHIAMwBnAFEAVABoAHAAawA5AHUAMwB4AEcAQgBPAEIAbgB6AGgANABVAHkAcQBNAFcAWgBzAFoAWQBMADgAWQBKAHAAdgBzADAAQgBnAFcAMQBKADYAaQBiAGwAbwBjAHgARwBrAD0A,屏東縣私立文化學苑幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=dwAxADcAWABoAHQASQBEADMAcQBSAEsAcgBMAEkAUQB3AGcAdABTAFAAVQBLADUAZwBrAHEAOAA1AGEANAA4AFoAeQBIAHQAbQBzADEASABkADQAagBpADgAVgAxAGMAQQBZADgAdwB6AFgAYgBIAHIAMwBnAFEAVABoAHAAawA5AHUAMwB4AEcAQgBPAEIAbgB6AGgANABVAHkAcQBNAFcAWgBzAFoAWQBMADgAWQBKAHAAdgBzADAAQgBnAFcAMQBKADYAaQBiAGwAbwBjAHgARwBrAD0A,屏東縣,屏東市,私立,[900]忠信二十六號,(08)7384167,60,正常,2020/10/22,屏府教前字第10948190700號,第51條(107/6/27修正公布),負責人：朱美惠,"罰鍰：12,000元",第16條第4項
dwAxADcAWABoAHQASQBEADMAcQBSAEsAcgBMAEkAUQB3AGcAdABTAFAAVQBLADUAZwBrAHEAOAA1AGEANAA4AFoAeQBIAHQAbQBzADEASABkADQAagBpADgAVgAxAGMAQQBZADgAdwB6AFgAYgBIAHIAMwBnAFEAVABoAHAAawA5AHUAMwB4AEcAQgBPAEIAbgB6AGgANABVAHkAcQBNAFcAWgBzAFoAWQBPAEwAWQBmADQAMgBjADkASwBWAGkAWgBaAGwALwA4AEQAdAAyAFIAegBNAD0A,財團法人福智文教基金會附設屏東縣私立瑞光非營利幼兒園(屏東縣政府委託辦理),https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=dwAxADcAWABoAHQASQBEADMAcQBSAEsAcgBMAEkAUQB3AGcAdABTAFAAVQBLADUAZwBrAHEAOAA1AGEANAA4AFoAeQBIAHQAbQBzADEASABkADQAagBpADgAVgAxAGMAQQBZADgAdwB6AFgAYgBIAHIAMwBnAFEAVABoAHAAawA5AHUAMwB4AEcAQgBPAEIAbgB6AGgANABVAHkAcQBNAFcAWgBzAFoAWQBPAEwAWQBmADQAMgBjADkASwBWAGkAWgBaAGwALwA4AEQAdAAyAFIAegBNAD0A,屏東縣,屏東市,非營利,[900]興豐路86號,(08)7362531,106,正常,2019/09/04,屏府教前字第10872642400號,第46條(107/6/27修正公布),行為人：吳淑芳,"罰鍰：60,000元",第25條第1項--體罰
dwAxADcAWABoAHQASQBEADMAcQBSAEsAcgBMAEkAUQB3AGcAdABTAFAAVQBLADUAZwBrAHEAOAA1AGEANAA4AFoAeQBIAHQAbQBzADEASABkADQAagBpADgAVgAxAGMAQQBZADgAdwB6AFgAYgBIAHIAMwBnAFEAVABoAHAAawA2ACsAeAB2AE0AZQBJAFAANgArAEUAdgBxAEgAMAB2AEIANQA1AGwAcwBrAC8ARABXADUAcwB3AHQAUgBqAFkAbwBNAE0AMAA5AHUAOABlAHQAdAA0AD0A,屏東縣瑪家鄉佳義國民小學附設幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=dwAxADcAWABoAHQASQBEADMAcQBSAEsAcgBMAEkAUQB3AGcAdABTAFAAVQBLADUAZwBrAHEAOAA1AGEANAA4AFoAeQBIAHQAbQBzADEASABkADQAagBpADgAVgAxAGMAQQBZADgAdwB6AFgAYgBIAHIAMwBnAFEAVABoAHAAawA2ACsAeAB2AE0AZQBJAFAANgArAEUAdgBxAEgAMAB2AEIANQA1AGwAcwBrAC8ARABXADUAcwB3AHQAUgBqAFkAbwBNAE0AMAA5AHUAOABlAHQAdAA0AD0A,屏東縣,瑪家鄉,公立,[903]27號,(08)7991531#51,91,正常,2020/03/13,屏府教前字第10908182600號,第49條(107/6/27修正公布),負責人：鍾祥憑,"罰鍰：6,000元",第26條第2項
dwAxADcAWABoAHQASQBEADMAcQBSAEsAcgBMAEkAUQB3AGcAdABTAFAAVQBLADUAZwBrAHEAOAA1AGEANAA4AFoAeQBIAHQAbQBzADEASABkADQAagBpADgAVgAxAGMAQQBZADgAdwB6AFgAYgBIAHIAMwBnAFEAVABoAHAAawB1AGYAdwBxADMATgB1AGkAdgA1AEcAcABuAGQAbQB5AG4AVAB4AEsAZAB0AHEAcgAyAHQAOQBnAHgAZwB4AHMATQBtADUAVgBjAHYAbQB6AHgAdQBFAD0A,屏東縣私立明星幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=dwAxADcAWABoAHQASQBEADMAcQBSAEsAcgBMAEkAUQB3AGcAdABTAFAAVQBLADUAZwBrAHEAOAA1AGEANAA4AFoAeQBIAHQAbQBzADEASABkADQAagBpADgAVgAxAGMAQQBZADgAdwB6AFgAYgBIAHIAMwBnAFEAVABoAHAAawB1AGYAdwBxADMATgB1AGkAdgA1AEcAcABuAGQAbQB5AG4AVAB4AEsAZAB0AHEAcgAyAHQAOQBnAHgAZwB4AHMATQBtADUAVgBjAHYAbQB6AHgAdQBFAD0A,屏東縣,九如鄉,私立,[904]東寧路155號,(08)7392565,90,正常,2019/08/29,屏府教前字第10871110800號,第49條(107/6/27修正公布),負責人：蔡宜家,"罰鍰：6,000元",第43條第3項--學生交通車
