id,學校,資料網址,縣市,鄉鎮市區,公私立,住址,電話,核定人數,營運狀態,處分日期,裁處文號,違反之規定,負責人/行為人,處分內容,處分依據
UwBYAEsAYwBRAFgARQBxAEEAcgBKADQANQBiAHAAagBvAHcAMgBOAHoAcAAxAFIAbABMAGsAQwBsAE8AMwBBAHAAMQBjAFMAWQB1AFMAUABOAGIAZwBYADMAVQBvAE4AZAArAFgAZAAzAFYAeQB0AFgATQBiAC8AMgBUADAAQwBGADUAcQBlAGQAMgBKAHIAVwBVADIAQgBaADIAUQBPAE0AbwBmAGEAKwBhACsAbwBCAHIAMAB4AEEAdwBQAFIAWgBwAGgAdgBPACsATgBuAGQAMwBvAD0A,基隆市私立文馨義一幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=UwBYAEsAYwBRAFgARQBxAEEAcgBKADQANQBiAHAAagBvAHcAMgBOAHoAcAAxAFIAbABMAGsAQwBsAE8AMwBBAHAAMQBjAFMAWQB1AFMAUABOAGIAZwBYADMAVQBvAE4AZAArAFgAZAAzAFYAeQB0AFgATQBiAC8AMgBUADAAQwBGADUAcQBlAGQAMgBKAHIAVwBVADIAQgBaADIAUQBPAE0AbwBmAGEAKwBhACsAbwBCAHIAMAB4AEEAdwBQAFIAWgBwAGgAdgBPACsATgBuAGQAMwBvAD0A,基隆市,中正區,私立,[202]義一路130號2樓,(02)24254518,70,正常,2020/05/22,基府教前罰貳字第1090222141號,第34條,負責人：邱文芬,"罰鍰：6,000元",第26條第2項
UwBYAEsAYwBRAFgARQBxAEEAcgBKADQANQBiAHAAagBvAHcAMgBOAHoAcAAxAFIAbABMAGsAQwBsAE8AMwBBAHAAMQBjAFMAWQB1AFMAUABOAGIAZwBYADMAVQBvAE4AZAArAFgAZAAzAFYAeQB0AFgATQBiAC8AMgBUADAAQwA3AFEAeQB4ADUANgArAHIATQBZADAAWgBEAFUAWABqAHkAcgA0AGcAeAA3AGIATABVAHEAQgB2AE4AdwBrAFkAYwBnAFcAcwByAFoAawBOAEkAVAAwAD0A,基隆市私立安琪兒幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=UwBYAEsAYwBRAFgARQBxAEEAcgBKADQANQBiAHAAagBvAHcAMgBOAHoAcAAxAFIAbABMAGsAQwBsAE8AMwBBAHAAMQBjAFMAWQB1AFMAUABOAGIAZwBYADMAVQBvAE4AZAArAFgAZAAzAFYAeQB0AFgATQBiAC8AMgBUADAAQwA3AFEAeQB4ADUANgArAHIATQBZADAAWgBEAFUAWABqAHkAcgA0AGcAeAA3AGIATABVAHEAQgB2AE4AdwBrAFkAYwBnAFcAcwByAFoAawBOAEkAVAAwAD0A,基隆市,安樂區,私立,[204]基金一路135巷13號,(02)24332095,40,正常,2021/01/21,基府教前罰貳字第1090263429號,第34條,負責人：黃靜麗,"罰鍰：6,000元",第26條第2項
UwBYAEsAYwBRAFgARQBxAEEAcgBKADQANQBiAHAAagBvAHcAMgBOAHoAcAAxAFIAbABMAGsAQwBsAE8AMwBBAHAAMQBjAFMAWQB1AFMAUABOAGIAZwBYADMAVQBvAE4AZAArAFgAZAAzAFYAeQB0AFgATQBiAC8AMgBUADAAQwA3AFEAeQB4ADUANgArAHIATQBZADAAWgBEAFUAWABqAHkAcgA0AGcAeAB5AFIAZgAwAG0ARgBPAHYAUQBvAG8AMQAwAFQAUwBuAEwAUQBrADEAawBvAD0A,基隆市私立耶魯幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=UwBYAEsAYwBRAFgARQBxAEEAcgBKADQANQBiAHAAagBvAHcAMgBOAHoAcAAxAFIAbABMAGsAQwBsAE8AMwBBAHAAMQBjAFMAWQB1AFMAUABOAGIAZwBYADMAVQBvAE4AZAArAFgAZAAzAFYAeQB0AFgATQBiAC8AMgBUADAAQwA3AFEAeQB4ADUANgArAHIATQBZADAAWgBEAFUAWABqAHkAcgA0AGcAeAB5AFIAZgAwAG0ARgBPAHYAUQBvAG8AMQAwAFQAUwBuAEwAUQBrADEAawBvAD0A,基隆市,安樂區,私立,[204]武嶺街247之6-10，213之5-9，215，215之1-5號,(02)24312177,240,正常,2020/10/26,基府教前罰貳字第1090249203號,第49條(107/6/27修正公布),負責人：王沛姿,"罰鍰：6,000元",第41條第4項
UwBYAEsAYwBRAFgARQBxAEEAcgBKADQANQBiAHAAagBvAHcAMgBOAHoAcAAxAFIAbABMAGsAQwBsAE8AMwBBAHAAMQBjAFMAWQB1AFMAUABOAGIAZwBYADMAVQBvAE4AZAArAFgAZAAzAFYAeQB0AFgATQBiAC8AMgBUADAAQwA3AFEAeQB4ADUANgArAHIATQBZADAAWgBEAFUAWABqAHkAcgA0AGcAeAB5AFIAZgAwAG0ARgBPAHYAUQBvAG8AMQAwAFQAUwBuAEwAUQBrADEAawBvAD0A,基隆市私立耶魯幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=UwBYAEsAYwBRAFgARQBxAEEAcgBKADQANQBiAHAAagBvAHcAMgBOAHoAcAAxAFIAbABMAGsAQwBsAE8AMwBBAHAAMQBjAFMAWQB1AFMAUABOAGIAZwBYADMAVQBvAE4AZAArAFgAZAAzAFYAeQB0AFgATQBiAC8AMgBUADAAQwA3AFEAeQB4ADUANgArAHIATQBZADAAWgBEAFUAWABqAHkAcgA0AGcAeAB5AFIAZgAwAG0ARgBPAHYAUQBvAG8AMQAwAFQAUwBuAEwAUQBrADEAawBvAD0A,基隆市,安樂區,私立,[204]武嶺街247之6-10，213之5-9，215，215之1-5號,(02)24312177,240,正常,2020/06/30,基府教前罰貳字第1090227423號,第46條(107/6/27修正公布),行為人：劉怡萍,"罰鍰：6,000元",第25條第1項--不當管教
UwBYAEsAYwBRAFgARQBxAEEAcgBKADQANQBiAHAAagBvAHcAMgBOAHoAcAAxAFIAbABMAGsAQwBsAE8AMwBBAHAAMQBjAFMAWQB1AFMAUABOAGIAZwBYADMAVQBvAE4AZAArAFgAZAAzAFYAeQB0AFgATQBiAC8AMgBUADAAQwA3AFEAeQB4ADUANgArAHIATQBZADAAWgBEAFUAWABqAHkAcgA0AGcAeAB3ADQAYwBxAGUALwBRAFAAaQBjAGMAVwBPAHAATwA3AHMAbgBqAHkAVABVAD0A,基隆市私立長春藤幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=UwBYAEsAYwBRAFgARQBxAEEAcgBKADQANQBiAHAAagBvAHcAMgBOAHoAcAAxAFIAbABMAGsAQwBsAE8AMwBBAHAAMQBjAFMAWQB1AFMAUABOAGIAZwBYADMAVQBvAE4AZAArAFgAZAAzAFYAeQB0AFgATQBiAC8AMgBUADAAQwA3AFEAeQB4ADUANgArAHIATQBZADAAWgBEAFUAWABqAHkAcgA0AGcAeAB3ADQAYwBxAGUALwBRAFAAaQBjAGMAVwBPAHAATwA3AHMAbgBqAHkAVABVAD0A,基隆市,安樂區,私立,[204]樂利三街8巷33號1樓,(02)24331819,50,正常,2021/04/14,基府教前罰貳字第1100211602B號,第49條(107/6/27修正公布),負責人：陳淑芬,"罰鍰：6,000元",第26條第3項
UwBYAEsAYwBRAFgARQBxAEEAcgBKADQANQBiAHAAagBvAHcAMgBOAHoAcAAxAFIAbABMAGsAQwBsAE8AMwBBAHAAMQBjAFMAWQB1AFMAUABOAGIAZwBYADMAVQBvAE4AZAArAFgAZAAzAFYAeQB0AFgATQBiAC8AMgBUADAAQwAwADcAVQBqAHYAQgA0AFgARABMADkAbwBzAEEAMwB2ADkATgA4ADgAcgBmAEIATwBEAFkAMQBSADQAQwByADkAZwBWAHYAbQB4AEkAQwBPAGEALwAwAD0A,基隆市私立小象幼兒藝術幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=UwBYAEsAYwBRAFgARQBxAEEAcgBKADQANQBiAHAAagBvAHcAMgBOAHoAcAAxAFIAbABMAGsAQwBsAE8AMwBBAHAAMQBjAFMAWQB1AFMAUABOAGIAZwBYADMAVQBvAE4AZAArAFgAZAAzAFYAeQB0AFgATQBiAC8AMgBUADAAQwAwADcAVQBqAHYAQgA0AFgARABMADkAbwBzAEEAMwB2ADkATgA4ADgAcgBmAEIATwBEAFkAMQBSADQAQwByADkAZwBWAHYAbQB4AEkAQwBPAGEALwAwAD0A,基隆市,暖暖區,私立,[205]暖暖街52號,(02)24596888,30,正常,2021/04/14,基府教前貳字第1100211602A號,第49條(107/6/27修正公布),負責人：鄭永祥,"罰鍰：6,000元",第26條第3項
UwBYAEsAYwBRAFgARQBxAEEAcgBKADQANQBiAHAAagBvAHcAMgBOAHoAcAAxAFIAbABMAGsAQwBsAE8AMwBBAHAAMQBjAFMAWQB1AFMAUABOAGIAZwBYADMAVQBvAE4AZAArAFgAZAAzAFYAeQB0AFgATQBiAC8AMgBUADAAQwAwADcAVQBqAHYAQgA0AFgARABMADkAbwBzAEEAMwB2ADkATgA4ADgAcgBSAHIATAB5AGEARwBBAEUAZwBwAFkANwBwAEQANAAwAGQAZwBqADQAcgBVAD0A,基隆市私立幼新幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=UwBYAEsAYwBRAFgARQBxAEEAcgBKADQANQBiAHAAagBvAHcAMgBOAHoAcAAxAFIAbABMAGsAQwBsAE8AMwBBAHAAMQBjAFMAWQB1AFMAUABOAGIAZwBYADMAVQBvAE4AZAArAFgAZAAzAFYAeQB0AFgATQBiAC8AMgBUADAAQwAwADcAVQBqAHYAQgA0AFgARABMADkAbwBzAEEAMwB2ADkATgA4ADgAcgBSAHIATAB5AGEARwBBAEUAZwBwAFkANwBwAEQANAAwAGQAZwBqADQAcgBVAD0A,基隆市,暖暖區,私立,[205]碇內街5號、5之1號、7號、7之1號1樓,(02)24582988,80,正常,2020/09/16,基府教前罰貳字第1090243134號,第49條(107/6/27修正公布),負責人：高艷秋,"罰鍰：6,000元",第38條第2項
UwBYAEsAYwBRAFgARQBxAEEAcgBKADQANQBiAHAAagBvAHcAMgBOAHoAcAAxAFIAbABMAGsAQwBsAE8AMwBBAHAAMQBjAFMAWQB1AFMAUABOAGIAZwBYADMAVQBvAE4AZAArAFgAZAAzAFYAeQB0AFgATQBiAC8AMgBUADAAQwBZADMAVQBkAGcAMwBlAG4AbQBxAG4AVgAvAGkAcABPACsALwB2AHEATQBYAE8AQQArAC8ARgAyAHIAeQBJAHEAQwBwADkATwBYAHMARwBtAFEAKwBjAD0A,基隆市私立嘉仁幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=UwBYAEsAYwBRAFgARQBxAEEAcgBKADQANQBiAHAAagBvAHcAMgBOAHoAcAAxAFIAbABMAGsAQwBsAE8AMwBBAHAAMQBjAFMAWQB1AFMAUABOAGIAZwBYADMAVQBvAE4AZAArAFgAZAAzAFYAeQB0AFgATQBiAC8AMgBUADAAQwBZADMAVQBkAGcAMwBlAG4AbQBxAG4AVgAvAGkAcABPACsALwB2AHEATQBYAE8AQQArAC8ARgAyAHIAeQBJAHEAQwBwADkATwBYAHMARwBtAFEAKwBjAD0A,基隆市,七堵區,私立,[206]福五街174、174之1、174之2號、174號2樓之1,(02)24518885,100,正常,2018/09/18,基府教前罰貳字第1070251024號,第49條(107/6/27修正公布),負責人：林福來,"罰鍰：6,000元",第8條第6項--招收人數限制
UwBYAEsAYwBRAFgARQBxAEEAcgBKADQANQBiAHAAagBvAHcAMgBOAHoAcAAxAFIAbABMAGsAQwBsAE8AMwBBAHAAMQBjAFMAWQB1AFMAUABOAGIAZwBYADMAVQBvAE4AZAArAFgAZAAzAFYAeQB0AFgATQBiAC8AMgBUADAAQwBZADMAVQBkAGcAMwBlAG4AbQBxAG4AVgAvAGkAcABPACsALwB2AHEATQBSAGYAbwBjAHQAdwBiAEsARQBkAFcAWgBzAFYAZABDAGQAYQBGADAAWgB3AD0A,基隆市私立名將幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=UwBYAEsAYwBRAFgARQBxAEEAcgBKADQANQBiAHAAagBvAHcAMgBOAHoAcAAxAFIAbABMAGsAQwBsAE8AMwBBAHAAMQBjAFMAWQB1AFMAUABOAGIAZwBYADMAVQBvAE4AZAArAFgAZAAzAFYAeQB0AFgATQBiAC8AMgBUADAAQwBZADMAVQBkAGcAMwBlAG4AbQBxAG4AVgAvAGkAcABPACsALwB2AHEATQBSAGYAbwBjAHQAdwBiAEsARQBkAFcAWgBzAFYAZABDAGQAYQBGADAAWgB3AD0A,基隆市,七堵區,私立,[206]百七街66、70號,(02)24512222,50,正常,2019/11/06,基府教前罰貳字第108026427號,第49條(107/6/27修正公布),負責人：劉怡伶,"罰鍰：6,000元",第41條第4項
UwBYAEsAYwBRAFgARQBxAEEAcgBKADQANQBiAHAAagBvAHcAMgBOAHoAcAAxAFIAbABMAGsAQwBsAE8AMwBBAHAAMQBjAFMAWQB1AFMAUABOAGIAZwBYADMAVQBvAE4AZAArAFgAZAAzAFYAeQB0AFgATQBiAC8AMgBUADAAQwBZADMAVQBkAGcAMwBlAG4AbQBxAG4AVgAvAGkAcABPACsALwB2AHEATQBTAFEAMgB6AEwAMwBTADUAUwBtAGgAeABvAEUARQBmAFAAUABpAE0AdAA4AD0A,基隆市私立小象文教幼兒園,https://ap.ece.moe.edu.tw/webecems/dtl/punish_view.aspx?sch=UwBYAEsAYwBRAFgARQBxAEEAcgBKADQANQBiAHAAagBvAHcAMgBOAHoAcAAxAFIAbABMAGsAQwBsAE8AMwBBAHAAMQBjAFMAWQB1AFMAUABOAGIAZwBYADMAVQBvAE4AZAArAFgAZAAzAFYAeQB0AFgATQBiAC8AMgBUADAAQwBZADMAVQBkAGcAMwBlAG4AbQBxAG4AVgAvAGkAcABPACsALwB2AHEATQBTAFEAMgB6AEwAMwBTADUAUwBtAGgAeABvAEUARQBmAFAAUABpAE0AdAA4AD0A,基隆市,七堵區,私立,[206]明德一路322號,(02)24558877,60,正常,2020/05/19,基府教前罰貳字第1090222387號,第49條(107/6/27修正公布),負責人：張秀宇,"罰鍰：6,000元",第26條第2項
